0,0.1504,0.0018,0.4294,0.2824,0.0007,0.0057,0.0000,0.0000,0.1211,0.0086
1,0.0070,0.0000,0.0001,0.0000,0.0303,0.0000,0.0000,0.9624,0.0002,0.0000
2,0.0001,0.0000,0.0000,0.0000,0.9998,0.0001,0.0000,0.0000,0.0000,0.0000
3,0.8578,0.1138,0.0000,0.0045,0.0121,0.0055,0.0001,0.0000,0.0000,0.0063
4,0.3188,0.0004,0.0000,0.0011,0.6209,0.0341,0.0246,0.0000,0.0000,0.0001
5,0.0008,0.0744,0.0000,0.0000,0.1409,0.0000,0.0000,0.0000,0.0004,0.7834
6,0.0001,0.5021,0.0000,0.0000,0.4752,0.0094,0.0000,0.0000,0.0000,0.0131
7,0.6738,0.0000,0.0001,0.2294,0.0967,0.0000,0.0000,0.0000,0.0000,0.0000
8,0.8049,0.0000,0.0000,0.1856,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000
9,0.2114,0.0000,0.0000,0.0000,0.3626,0.0000,0.0000,0.4259,0.0000,0.0000
10,0.0000,0.0010,0.0000,0.0000,0.9923,0.0051,0.0012,0.0000,0.0000,0.0003
11,0.2002,0.0002,0.0001,0.0009,0.7982,0.0001,0.0000,0.0000,0.0003,0.0001
12,0.0091,0.4579,0.0000,0.0000,0.0014,0.5035,0.0000,0.0000,0.0000,0.0281
13,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0001,0.0000,0.0000
14,0.0001,0.4318,0.0000,0.0012,0.0088,0.0527,0.0000,0.0000,0.0079,0.4975
15,0.0591,0.0180,0.0000,0.0000,0.6067,0.2149,0.0968,0.0000,0.0000,0.0045
16,0.1457,0.0000,0.0011,0.0001,0.0719,0.0000,0.0000,0.0750,0.7061,0.0000
17,0.0033,0.0000,0.0000,0.0000,0.0635,0.0001,0.0000,0.9301,0.0030,0.0000
18,0.3741,0.0000,0.0002,0.0000,0.0046,0.0044,0.0005,0.5816,0.0346,0.0000
19,0.0000,0.0000,0.0000,0.0000,0.9991,0.0006,0.0002,0.0001,0.0000,0.0000
20,0.3552,0.0001,0.0204,0.0000,0.0001,0.6202,0.0000,0.0000,0.0040,0.0000
21,0.0000,0.0022,0.0000,0.0001,0.0008,0.0000,0.0000,0.0000,0.0000,0.9969
22,0.0000,0.0000,0.0090,0.0098,0.1380,0.0000,0.0000,0.7144,0.1288,0.0000
23,0.0148,0.0000,0.0277,0.0218,0.9352,0.0004,0.0000,0.0000,0.0000,0.0000
24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.9872,0.0125,0.0000,0.0000
