0,0.0001,0.0000,0.0000,0.0000,0.9999,0.0560,0.0042,0.0000,0.0000,0.0000
1,0.4029,0.0000,0.0000,0.0000,0.5971,0.0000,0.0000,0.0239,0.0001,0.0000
2,0.9410,0.0000,0.0001,0.0590,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000
3,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0007,0.0000,0.0000
4,0.0238,0.0000,0.0030,0.0006,0.9762,0.0000,0.0000,0.0002,0.0001,0.0000
5,0.2832,0.0000,0.0025,0.7168,0.1438,0.0000,0.0000,0.0000,0.0036,0.0000
6,0.0000,0.0001,0.0000,0.0030,0.0006,0.0000,0.0000,0.0000,0.0000,1.0000
7,0.1024,0.0000,0.0219,0.0102,0.8976,0.0000,0.0000,0.0000,0.0001,0.0000
8,0.2008,0.0000,0.0000,0.0000,0.1711,0.0000,0.0000,0.3129,0.7992,0.0000
9,0.0114,0.0001,0.0000,0.0000,0.9886,0.0000,0.0000,0.0523,0.0000,0.0000
10,0.0301,0.0000,0.0000,0.0000,0.9699,0.0000,0.0000,0.8412,0.0864,0.0000
11,0.5080,0.0005,0.0000,0.0000,0.0053,0.4920,0.0001,0.0005,0.0006,0.0000
12,0.0004,0.9996,0.0000,0.0000,0.5235,0.0113,0.0000,0.0000,0.0000,0.0351
13,0.0001,0.0000,0.0000,0.0001,0.9999,0.0078,0.0052,0.0000,0.0000,0.0000
14,0.9854,0.0000,0.0000,0.0000,0.0090,0.0000,0.0000,0.0146,0.0000,0.0001
15,0.0001,0.0000,0.0000,0.0000,0.0000,0.0004,0.9999,0.0391,0.0000,0.0000
16,0.0000,0.0023,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
17,0.1500,0.0000,0.0000,0.0000,0.2173,0.0000,0.0000,0.8500,0.0199,0.0000
18,0.2337,0.0000,0.0001,0.0005,0.7663,0.0000,0.0000,0.5339,0.0279,0.0000
19,0.8392,0.0660,0.0000,0.0000,0.1608,0.0000,0.0000,0.0000,0.0003,0.0006
20,0.0000,0.7052,0.0000,0.0000,1.0000,0.0001,0.0000,0.0000,0.0004,0.0679
21,0.0083,0.0000,0.0000,0.0000,0.0933,0.0000,0.0000,0.9917,0.0003,0.0000
22,0.1657,0.0099,0.0000,0.0001,0.8343,0.6538,0.3612,0.0000,0.0000,0.0154
23,0.0967,0.0000,0.0012,0.0006,0.9033,0.0000,0.0000,0.0001,0.0001,0.0000
24,0.9229,0.0000,0.0000,0.0000,0.0771,0.0013,0.0002,0.0054,0.0015,0.0000
25,0.1077,0.0004,0.0000,0.0000,0.7951,0.5856,0.8923,0.0000,0.0000,0.0002
