0,0.0000,0.0000,0.0000,0.0000,0.0026,0.6010,0.0286,1.0000,0.0001,0.0000
1,0.0000,0.0807,0.0000,0.0001,1.0000,0.0002,0.0000,0.0000,0.0031,0.0052
2,0.5523,0.0000,0.0000,0.0000,0.0189,0.0022,0.0235,0.4477,0.0000,0.0000
3,0.0038,0.9130,0.0000,0.0000,0.2524,0.9962,0.0003,0.0000,0.0000,0.4485
4,0.4988,0.0000,0.0000,0.0000,0.5012,0.0000,0.0000,0.1606,0.0002,0.0000
5,0.8809,0.0000,0.0000,0.0000,0.1191,0.0000,0.0062,0.0066,0.0000,0.0000
6,0.3014,0.0000,0.0992,0.2353,0.6986,0.0000,0.0000,0.0000,0.0002,0.0000
7,0.0047,0.0000,0.0061,0.0010,0.9953,0.0001,0.0001,0.0000,0.0001,0.0000
8,0.0000,0.0000,0.0000,0.0000,1.0000,0.0002,0.0001,0.0001,0.0000,0.0000
9,0.7191,0.0000,0.0071,0.0210,0.2809,0.0000,0.0000,0.0039,0.2084,0.0000
10,0.0001,0.0000,0.0001,0.0001,0.9999,0.0005,0.0003,0.0000,0.0000,0.0000
11,0.7828,0.0001,0.0000,0.2172,0.0014,0.0000,0.0000,0.0000,0.0001,0.0001
12,0.2462,0.0000,0.0000,0.0003,0.7538,0.0007,0.0002,0.0002,0.0000,0.0000
13,0.6397,0.0007,0.1092,0.3603,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
14,0.4860,0.0020,0.0000,0.0000,0.5140,0.0051,0.0018,0.0000,0.0000,0.0002
15,0.0602,0.0000,0.0000,0.0000,0.0000,0.0000,0.9398,0.0000,0.0000,0.0003
16,0.7583,0.0000,0.0000,0.0000,0.0000,0.0000,0.2417,0.0015,0.0000,0.0000
17,0.0001,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0037,0.0000,0.0000
18,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0003,0.0000,0.0000
19,0.8718,0.0000,0.0030,0.0000,0.0000,0.0018,0.0043,0.1282,0.0021,0.0000
20,0.6631,0.0000,0.0002,0.0015,0.3369,0.0026,0.0015,0.0000,0.0000,0.0000
21,0.0000,0.0001,0.0000,0.0000,1.0000,0.0012,0.0004,0.0000,0.0000,0.0000
22,0.9157,0.0005,0.0116,0.0310,0.0047,0.0000,0.0000,0.0000,0.0843,0.0000
23,0.0000,1.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
24,0.0003,0.3456,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0004,0.0012
25,0.0000,0.0000,0.0005,0.0003,1.0000,0.0001,0.0001,0.0002,0.0002,0.0000
26,0.4984,0.0002,0.0000,0.0000,0.4610,0.5016,0.1534,0.0000,0.0000,0.0000
27,0.0067,0.0000,0.0000,0.0000,0.0042,0.0000,0.0001,0.9933,0.0000,0.0000
28,0.0000,0.0001,0.0000,0.0000,1.0000,0.0101,0.0063,0.0000,0.0000,0.0000
29,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0003,0.0000,0.0000,0.0000
30,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0083,0.0229,0.0000
31,0.9726,0.0000,0.0001,0.0050,0.0007,0.0000,0.0000,0.0000,0.0000,0.0274
32,0.0000,0.0000,0.0001,0.0001,1.0000,0.0001,0.0001,0.0000,0.0001,0.0000
33,0.0000,0.0177,0.0000,0.0000,1.0000,0.0003,0.0000,0.0000,0.0004,0.0001
34,0.5428,0.0000,0.0000,0.0000,0.0312,0.0008,0.0071,0.4572,0.0000,0.0000
35,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0002,0.0017,0.0000,0.0000
36,0.1998,0.0000,0.0006,0.0000,0.4074,0.0757,0.8002,0.0625,0.0000,0.0000
37,0.0572,0.0001,0.0015,0.9428,0.0002,0.0000,0.0000,0.0000,0.0002,0.0002
38,0.1708,0.0064,0.0000,0.0000,0.8292,0.3110,0.1425,0.0000,0.0000,0.0088
39,0.0032,0.0013,0.0000,0.0000,0.8965,0.9968,0.6366,0.0000,0.0000,0.0037
40,0.9382,0.0618,0.0183,0.0000,0.0002,0.0281,0.0000,0.0000,0.0000,0.0000
41,0.9184,0.0000,0.0001,0.0816,0.0244,0.0002,0.0001,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0095,0.0001,0.0000
43,0.3657,0.0012,0.0000,0.0000,0.6145,0.1519,0.6343,0.0000,0.0000,0.0007
44,0.6468,0.0000,0.0000,0.0000,0.0056,0.0001,0.0161,0.3532,0.0000,0.0000
45,0.0000,0.0002,0.0000,0.0000,1.0000,0.0003,0.0001,0.0000,0.0001,0.0000
46,0.0018,0.7858,0.0006,0.0021,0.0666,0.1367,0.0000,0.0000,0.0168,0.9982
47,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,0.0002,0.0000,0.0000,0.0000
48,0.1608,0.0000,0.0328,0.8392,0.5471,0.0000,0.0000,0.0000,0.0001,0.0000
49,0.5404,0.0000,0.0000,0.0001,0.4596,0.0000,0.0000,0.1858,0.0010,0.0000
50,0.0686,0.0000,0.0817,0.9314,0.0038,0.0000,0.0000,0.0000,0.0002,0.0000
51,0.1355,0.0000,0.3419,0.3707,0.8645,0.0000,0.0000,0.0000,0.0010,0.0000
52,0.1537,0.0000,0.0000,0.0000,0.8463,0.0000,0.0000,0.0977,0.0015,0.0000
53,0.0000,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,0.0067,0.0000,0.0000
