0,0.0050,0.0508,0.0336,0.9950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122
1,0.8989,0.1011,0.0002,0.0002,0.0008,0.0000,0.0000,0.0000,0.0000,0.0350
2,0.8978,0.1022,0.0001,0.0005,0.0010,0.0000,0.0000,0.0000,0.0000,0.0563
3,0.8469,0.0025,0.0019,0.1531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059
4,0.0000,1.0000,0.0021,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0077
5,0.9683,0.0133,0.0015,0.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108
6,0.7642,0.0252,0.0001,0.0059,0.0001,0.0000,0.0000,0.0000,0.0000,0.2358
7,0.5911,0.0002,0.0035,0.0000,0.1221,0.0179,0.0581,0.4089,0.0054,0.0000
8,0.2065,0.7935,0.1696,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.2418
9,0.0000,1.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9998
10,0.4314,0.4499,0.5686,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0136
11,0.0000,1.0000,0.0011,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000
12,0.0000,1.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9996
13,0.0000,0.8625,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14,0.0811,0.8499,0.9189,0.0427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0615
15,0.9208,0.0792,0.0001,0.0008,0.0010,0.0000,0.0000,0.0000,0.0000,0.0602
16,0.2453,0.4781,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7547
17,0.0101,0.9899,0.0000,0.0000,0.0070,0.0001,0.0000,0.0000,0.0000,0.0578
18,0.6603,0.3397,0.0002,0.0001,0.0005,0.0000,0.0000,0.0000,0.0000,0.0595
