0,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000
1,0.1139,0.3814,0.5005,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024
2,0.2588,0.2085,0.0397,0.2297,0.0000,0.0000,0.0000,0.0000,0.0000,0.2633
3,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000
4,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9988
5,0.5580,0.0000,0.0896,0.0795,0.0020,0.0000,0.0000,0.1828,0.0881,0.0000
6,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000
7,0.0000,0.9982,0.0003,0.0000,0.0006,0.0005,0.0000,0.0000,0.0000,0.0003
8,0.0000,0.9971,0.0005,0.0000,0.0002,0.0014,0.0000,0.0000,0.0000,0.0007
9,0.2823,0.2936,0.4042,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125
10,0.1678,0.6994,0.0002,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.1325
11,0.0000,0.9971,0.0002,0.0000,0.0011,0.0012,0.0000,0.0000,0.0000,0.0004
12,0.0000,0.5002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4996
13,0.1853,0.3586,0.4387,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097
14,0.2000,0.3512,0.4149,0.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0177
15,0.0000,0.5108,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4885
16,0.0670,0.4230,0.4949,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074
17,0.2071,0.3249,0.4585,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017
18,0.3697,0.1286,0.1437,0.3194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0385
19,0.5562,0.0343,0.0414,0.3467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214
20,0.0766,0.3500,0.0724,0.0984,0.0000,0.0000,0.0000,0.0000,0.0000,0.4026
21,0.0000,0.5071,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4926
